acresburned,adminunit,archiveyear,county,extinguished,fatalities,latitude,firelocation,longitude,firename,searchdescription,started,structuresdamaged,structuresdestroyed,structuresevacuated,structuresthreatened,timestarted,timeextinguished,dayofweekstartedname,dayofweekstartednum,duration,date_established,population_jul_2019,areasqmi,areakm2,popdensitypersqmi,caucus
43,CAL FIRE San Benito - Monterey Unit,2019,Monterey,2019-06-17 08:46:00+00:00,,35.97059,near San Ardo,-120.88241,Ardo Fire,"The Ardo Fire started on June 12, 2019 near San Ardo (Monterey County) and burned 43 acres. It was contained on June 12, 2019.",2019-06-12 17:23:00+00:00,,,,,2019-06-12 17:23:00+00:00,2019-06-17 08:46:00+00:00,Wed,3,4.640972222,1850,439035,3322,8604,132.1598435,Suburban
82,CAL FIRE Mendocino Unit,2013,Mendocino,2013-11-22 17:30:00+00:00,,39.0442,"Off Hwy 101 at Henry Station Rd, north of Hopland",-123.1478,Retek Fire,"The Retek Fire was a 82 acre fire off Hwy 101 at Henry Station Road, north of Hopland.",2013-11-22 10:06:00+00:00,,,,,2013-11-22 10:06:00+00:00,2013-11-22 17:30:00+00:00,Fri,5,0.308333333,1850,91601,3509,9088,26.1045882,Rural
45,CAL FIRE Mendocino Unit,2013,Mendocino,2013-07-23 16:00:00+00:00,,38.980846,"Hwy 175 & Pratt Ranch Road, East of Hopland ",-123.067671,Pratt Fire,"The Pratt Fire burned in July 2013 off Highway 175 and Pratt Ranch Road, east of Hopland in Mendocino County. ",2013-07-23 13:29:00+00:00,,,,,2013-07-23 13:29:00+00:00,2013-07-23 16:00:00+00:00,Tue,2,0.104861111,1850,91601,3509,9088,26.1045882,Rural
50,CAL FIRE Mendocino Unit,2015,Mendocino,2015-08-03 08:55:00+00:00,,39.43301,Community of Willits and Brooktrails,-123.36316,Mendocino Lightning Fires,"The Mendocino Lightning Fires started on July 30, 2015 and was a total of 6 fires that burned 50 acres near the communities of Willits and Brooktrails in Mendocino County.",2015-07-30 13:36:00+00:00,,,,,2015-07-30 13:36:00+00:00,2015-08-03 08:55:00+00:00,Thu,4,3.804861111,1850,91601,3509,9088,26.1045882,Rural
35,CAL FIRE Mendocino Unit,2015,Mendocino,2015-06-29 07:15:00+00:00,,39.7806004,"off Highway 162 and Cemetery Lane, Covelo",-123.248214,Covelo Fire,"The Covelo Fire started on June 28, 2015 off Highway 162 and Cemetery Lane, near the community of Covelo (Mendocino County). Fire burned 35 acres in June 2015.",2015-06-28 13:30:00+00:00,,,,,2015-06-28 13:30:00+00:00,2015-06-29 07:15:00+00:00,Sun,0,0.739583333,1850,91601,3509,9088,26.1045882,Rural
50,CAL FIRE Mendocino Unit,2016,Mendocino,2016-09-15 09:10:00+00:00,,39.7299,"off of Hwy 101 and Woodruff Rd, north of Laytonville",-123.5044,Ruff Fire ,"The Ruff Fire started on September 10, 2016 off Hwy 101 and Woodruff Rd., north of Laytonville, Mendocino County and burned 50 acres.",2016-09-10 14:06:00+00:00,,,,,2016-09-10 14:06:00+00:00,2016-09-15 09:10:00+00:00,Sat,6,4.794444444,1850,91601,3509,9088,26.1045882,Rural
36,CAL FIRE Mendocino Unit,2016,Mendocino,2016-08-31 07:15:00+00:00,,39.8748511,"off Mina Rd & Trinity County Line, 12 miles northeast of Covelo",-123.4267011,Mina Fire,"The Mina Fire started on August 30, 2016 off Mina Rd & Trinity County Line, northeast of Covelo (Mendocino County).",2016-08-30 13:35:00+00:00,,,,,2016-08-30 13:35:00+00:00,2016-08-31 07:15:00+00:00,Tue,2,0.736111111,1850,91601,3509,9088,26.1045882,Rural
36523,CAL FIRE Mendocinio Unit,2017,Mendocino,2018-02-09 08:56:00+00:00,9,39.24873,"North of Hwy 20, west of Mendocino National Forest, south of Black Bart",-123.16635,Redwood Valley Fire (Mendocino Lake Complex),"The Redwood fire started on October 9, 2017 north of Hwy 20 and west of Mendocino National Forest, south of Black Bart in Mendocino County. It was contained on October 26, 2017.",2017-10-08 23:36:00+00:00,44,546,,,2017-10-08 23:36:00+00:00,2018-02-09 08:56:00+00:00,Sun,0,123.3888889,1850,91601,3509,9088,26.1045882,Rural
972,USFS Mendocino National Forest,2018,Mendocino,2019-01-04 09:29:00+00:00,,39.82877,"off Indian Dick Road and Mendocino Pass Road, east of Covelo",-123.08489,Eel Fire,"The Eel Fire started off Indian Dick Road and Mendocino Pass Road, east of Covelo (Mendocino County) and burned 972 acres. It was contained on August 8, 2018.  ",2018-07-31 15:28:00+00:00,,,,,2018-07-31 15:28:00+00:00,2019-01-04 09:29:00+00:00,Tue,2,156.7506944,1850,91601,3509,9088,26.1045882,Rural
106,CAL FIRE Mendocino Unit,2018,Mendocino,2019-01-04 09:26:00+00:00,,38.8802,"Off Highway 101, south of Hopland",-123.0496,Western Fire,"The Western Fire started on August 1, 2018 off Highway 101, south of Hopland (Mendocino County). This fire was contained on August 2, 2018 and burned 106 acres.",2018-08-01 15:53:00+00:00,,,,,2018-08-01 15:53:00+00:00,2019-01-04 09:26:00+00:00,Wed,3,155.73125,1850,91601,3509,9088,26.1045882,Rural
90,CAL FIRE Mendocino Unit,2018,Mendocino,2019-01-04 09:55:00+00:00,,39.038859,"off Peachland Road and Highway 128, north of the Community of Boonville",-123.38493,Peach Fire ,"The Peach Fire started on July 5, 2018 off Peachland Road and Highway 128 and burned 90 acres, north of the Community of Boonville (Mendocino County). It was contained on July 6, 2018.",2018-07-05 15:12:00+00:00,,,,,2018-07-05 15:12:00+00:00,2019-01-04 09:55:00+00:00,Thu,4,182.7798611,1850,91601,3509,9088,26.1045882,Rural
67,CAL FIRE Mendocino Unit,2018,Mendocino,2019-01-04 09:37:00+00:00,,39.279833,"Hwy 101 at mile marker 38, west of Redwood Valley (Mendocino County) ",-123.258319,Heart Fire,"The Heart Fire started on July 21, 2018 off Hwy 101 at mile marker 38, west of Redwood Valley. The fire was contained on July 24, 2018 and burned 67 acres.",2018-07-21 16:22:00+00:00,,,,,2018-07-21 16:22:00+00:00,2019-01-04 09:37:00+00:00,Sat,6,166.71875,1850,91601,3509,9088,26.1045882,Rural
35,CAL FIRE Mendocino Unit,2018,Mendocino,2019-01-04 08:49:00+00:00,,39.62194,"near Dos Rios, off Highway 162, East of Highway 101 and West of Covelo",-123.28774,Brushy Fire,"The Brushy Fire started on November 8, 2018 near Dos Rios, off Highway 162, East of Highway 101 and West of Covelo in Mendocino County.  The fires was 100% contained at 35 acres on November 13, 2018.",2018-11-08 11:58:00+00:00,,,,,2018-11-08 11:58:00+00:00,2019-01-04 08:49:00+00:00,Thu,4,56.86875,1850,91601,3509,9088,26.1045882,Rural
703,CAL FIRE Mendocino Unit,2019,Mendocino,2019-11-03 18:52:00+00:00,,39.22431,"Potter Valley Road and  Highway 20, east of Calpella in Mendocino County",-123.12887,Burris Fire,"The Burris Fire started October 27, 2019 off Potter Valley Rd and  Hwy 20, east of Calpella in Mendocino County.",2019-10-27 14:54:40+00:00,,,,,2019-10-27 14:54:40+00:00,2019-11-03 18:52:00+00:00,Sun,0,7.164814815,1850,91601,3509,9088,26.1045882,Rural
225,CAL FIRE Mendocino Unit,2019,Mendocino,2019-08-17 18:15:00+00:00,,39.005262,Off Moose Rd & Bus McGall Rd northwest of Hopland,-123.195306,Moose Fire,"The Moose Fire started August 15, 2019 Off Moose Rd & Bus McGall Rd northwest of Hopland in Mendocino county.",2019-08-12 17:10:00+00:00,,,,,2019-08-12 17:10:00+00:00,2019-08-17 18:15:00+00:00,Mon,1,5.045138889,1850,91601,3509,9088,26.1045882,Rural
97,CAL FIRE Lassen-Modoc Unit,2013,"Lassen, Santa Clara",2013-08-12 09:30:00+00:00,,40.88886,"Southeast of Coyote Reservoir, 20 miles southeast of Bieber",-120.958126,Coyote Fire,"The Coyote Fire burned in August 2013, Southeast of Coyote Reservoir, 20 miles southeast of Bieber in Lassen County. ",2013-08-09 15:51:00+00:00,,,,,2013-08-09 15:51:00+00:00,2013-08-12 09:30:00+00:00,Fri,5,2.735416667,1864,32730,4558,11805,7.180781044,"Rural, Urban"
10570,Bureau of Land Management,2015,Lassen,2015-08-04 10:37:00+00:00,,40.938,17 miles northeast of Ravendale,-120.105,Dodge Fire,"The Dodge Fire started on August 3, 2015 and burned 10,570 acres 17 miles northeast of Ravendale in Lassen County.",2015-08-03 14:15:00+00:00,,,,,2015-08-03 14:15:00+00:00,2015-08-04 10:37:00+00:00,Mon,1,0.848611111,1864,32730,4558,11805,7.180781044,Rural
60,CAL FIRE Lassen-Modoc Unit,2015,Lassen,2015-06-20 19:35:00+00:00,,40.875667,"Dixie Valley, south of Bieber",-121.033667,Dixie Fire,"The Dixie Fire started on June 19, 2015 in the Dixie Valley, south of Bieber in Lassen County and burned 60 acres.",2015-06-19 16:15:00+00:00,,,,,2015-06-19 16:15:00+00:00,2015-06-20 19:35:00+00:00,Fri,5,1.138888889,1864,32730,4558,11805,7.180781044,Rural
40,CAL FIRE Lassen - Modoc Unit,2015,Lassen,2015-09-10 07:49:00+00:00,,40.400196,"Center Rd, east of Susanville",-120.553075,Center Fire,"Center Fire started on September 9, 2015 off Center Road, west of High Desert State Prison, east of Susanville (Lassen County) and burned 40 acres.",2015-09-09 14:12:00+00:00,,,,,2015-09-09 14:12:00+00:00,2015-09-10 07:49:00+00:00,Wed,3,0.734027778,1864,32730,4558,11805,7.180781044,Rural
30,CAL FIRE Lassen-Modoc Unit,2015,Lassen,2015-08-30 08:00:00+00:00,,41.12362,"off of Kramer Road and 4 Corners Road, west of Beiber ",-121.194256,Kramer Fire ,"The Kramer Fire started on August 29 off of Kramer Road and 4 Corners Road, west of Beiber in Lassen County.",2015-08-29 16:06:00+00:00,,,,,2015-08-29 16:06:00+00:00,2015-08-30 08:00:00+00:00,Sat,6,0.6625,1864,32730,4558,11805,7.180781044,Rural
2575,CAL FIRE Lassen-Modoc Unit,2016,Lassen,2016-09-22 07:00:00+00:00,,40.3915,"off of Willard Creek Road, west of Susanville",-120.7845,Willard Fire,"The Willard Fire started on September 11, 2016 off of Willard Creek Road, west of Susanville in Lassen County.",2016-09-11 11:33:00+00:00,,7,,,2016-09-11 11:33:00+00:00,2016-09-22 07:00:00+00:00,Sun,0,10.81041667,1864,32730,4558,11805,7.180781044,Rural
83733,Bureau of Land Management,2017,Lassen,2018-01-09 11:52:00+00:00,,40.07045,"off Hwy 395 and Cowboy Joe Rd, 3 miles north of Doyle",-120.14013,Long Valley Fire,"The Long Valley Fire started on July 11, 2017 off Hwy 395 and Cowboy Joe Road, 3 miles north of Doyle in Lassen County and burned 83,733 acres.",2017-07-11 14:15:00+00:00,,,,,2017-07-11 14:15:00+00:00,2018-01-09 11:52:00+00:00,Tue,2,181.9006944,1864,32730,4558,11805,7.180781044,Rural
18618,BLM Northern California District ,2017,Lassen,2018-01-09 12:48:00+00:00,,40.69573,23 miles east-southeast of Madeline,-119.93499,R-4 Fire,"The R-4 Fire started on August 30, 2017, 23 miles southeast of Madeline, California (Lassen County) and burned 18,618 acres. The fire is also burned on Nevada public lands. ",2017-08-30 08:30:00+00:00,,,,,2017-08-30 08:30:00+00:00,2018-01-09 12:48:00+00:00,Wed,3,132.1791667,1864,32730,4558,11805,7.180781044,Rural
6042,Bureau of Land Mangement ,2017,Lassen,2018-01-09 12:47:00+00:00,,40.43962,"Little Mud Flat, 18 miles northeast of Susanville ",-120.22215,Mud Fire,"The Mud Fire started on August 29, 2017 at Little Mud Flat, 18 miles northeast of Susanville (Lassen County) and burned 6,042 acres.",2017-08-29 14:36:00+00:00,,,,,2017-08-29 14:36:00+00:00,2018-01-09 12:47:00+00:00,Tue,2,132.9243056,1864,32730,4558,11805,7.180781044,Rural
859,Plumas National Forest,2017,Lassen,2018-01-09 12:21:00+00:00,,39.888,"Scott Rd, 9 miles south of Doyle",-120.066,Poslin Fire,"The Poslin Fire started on August 6, 2017, off Scott Rd, south of Doyle (Lassen County) and burned 859 acres.",2017-08-06 19:52:00+00:00,,,,,2017-08-06 19:52:00+00:00,2018-01-09 12:21:00+00:00,Sun,0,155.6868056,1864,32730,4558,11805,7.180781044,Rural
530,Bureau of Land Management Northern California District,2017,Lassen,2018-01-09 12:20:00+00:00,,41.11989,"Ash Valley, 6 miles west of Madeline",-120.74968,W-2 Fire,"The W-2 Fire started on August 6, 2017 in Ash Valley, west of Madeline (Lassen County) and burned 530 acres.",2017-08-06 15:29:00+00:00,,,,,2017-08-06 15:29:00+00:00,2018-01-09 12:20:00+00:00,Sun,0,155.86875,1864,32730,4558,11805,7.180781044,Rural
157,CAL FIRE Lassen-Modoc Unit,2017,Lassen,2018-01-09 12:44:00+00:00,,40.80968,"off Termo Grasshopper Rd., northwest of Ravendale",-120.48641,Peg Fire,"The Peg fire started on August 26, 2017 off Termo Grasshopper Rd., northwest of Ravendale in Lassen County and burned 157 acres.",2017-08-26 12:35:00+00:00,,,,,2017-08-26 12:35:00+00:00,2018-01-09 12:44:00+00:00,Sat,6,136.00625,1864,32730,4558,11805,7.180781044,Rural
18703,Unified Command: CAL FIRE and USFS Lassen National Forest,2018,Lassen,2019-01-04 09:32:00+00:00,,40.633536,"off Whaleback Mountain and Antelope Valley Road, West of Spaulding",-120.868091,Whaleback Fire,"The Whaleback Fire started July 27, 2018 off Whaleback Mountain and Antelope Valley Road, West of Spaulding (Lassen County) and burned 18,703 acres. It was contained on August 9, 2018.  ",2018-07-27 13:32:00+00:00,,,,,2018-07-27 13:32:00+00:00,2019-01-04 09:32:00+00:00,Fri,5,160.8333333,1864,32730,4558,11805,7.180781044,Rural
646,Northern California District Bureau of Land Management ,2018,Lassen,2019-01-04 10:06:00+00:00,,40.3768,"off Highway 395 Southeast of Litchfield, East of Susanville",-120.36403,Tumbleweed Fire,"The Tumbleweed Fire start June 14, 2018 off Highway 395 Southeast of Litchfield, East of Susanville (Lassen County) and burned 646 acres. ",2018-06-14 17:45:00+00:00,,,,,2018-06-14 17:45:00+00:00,2019-01-04 10:06:00+00:00,Thu,4,203.68125,1864,32730,4558,11805,7.180781044,Rural
441,CAL FIRE Lassen Modoc Unit,2018,Lassen,2019-01-04 09:59:00+00:00,,40.316137,"Hyatt Ln and Standish Buntingville Rd, 5 miles east of Janesville",-120.45053,Hyatt Fire,"The Hyatt Fire started on June 27, 2018 off Hyatt Ln and Standish Buntingville Rd, 5 miles east of Janesville in Lassen County. The burned 441 acres.",2018-06-27 15:09:00+00:00,,4,,,2018-06-27 15:09:00+00:00,2019-01-04 09:59:00+00:00,Wed,3,190.7847222,1864,32730,4558,11805,7.180781044,Rural
167,CAL FIRE Lassen-Modoc Unit / Lassen National Forest,2018,Lassen,2019-01-04 09:35:00+00:00,,40.34822,"Roxie Peconom Campground, west of Willard Cr, 10 mi west of Susanville",-120.82497,Roxie Fire (Formerly 1-1 Fire),"The 1-1 Fire started on July 24, 2018 near the Roxie Peconom Campground, west of Willard Cr, 10 mi west of Susanville (Lassen County). The fire was contained on August 1, 2018 and burned 167 acres.",2018-07-24 16:02:00+00:00,,,,,2018-07-24 16:02:00+00:00,2019-01-04 09:35:00+00:00,Tue,2,163.73125,1864,32730,4558,11805,7.180781044,Rural
89,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:42:00+00:00,,40.94666,near Little Valley,-121.27049,3-16 Fire,"The 3-16 Fire started on July 15, 2018 near Little Valley in Lassen County. The 3-16 fire burned 89 acres, and was contained on July 17, 2018.",2018-07-15 18:54:00+00:00,,,,,2018-07-15 18:54:00+00:00,2019-01-04 09:42:00+00:00,Sun,0,172.6166667,1864,32730,4558,11805,7.180781044,Rural
88,CAL FIRE Lassen - Modoc Unit,2018,Lassen,2019-01-04 08:47:00+00:00,,40.83116,"Horn Road and Mail Route Road, 9 miles southeast of Termo  ",-120.19336,Horn Fire,"The Horn fire started on November 8, 2018 off Horn Road and Mail Route Road, 9 miles southeast of Termo (Lassen County).",2018-11-08 11:25:00+00:00,,,,,2018-11-08 11:25:00+00:00,2019-01-04 08:47:00+00:00,Thu,4,56.89027778,1864,32730,4558,11805,7.180781044,Rural
56,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:44:00+00:00,,40.95234,"Hwy 299 E and Little Valley Rd, Dixie Valley Peak, 16 miles east of Fall River Mills",-121.21597,3-10 Fire,"The 3_10 or 3-10 fire started on July 15, 2018 at Hwy 299 E and Little Valley Rd, Dixie Valley Peak, 16 miles east of Fall River Mills (Lassen County). The 3-10 fire was contained on July 17, 2018, and burned 5 acres. ",2018-07-15 11:55:00+00:00,,,,,2018-07-15 11:55:00+00:00,2019-01-04 09:44:00+00:00,Sun,0,172.9090278,1864,32730,4558,11805,7.180781044,Rural
53,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:03:00+00:00,,40.33642,"McKenzie Meadows and Hwy 36, 15 miles west of Susanville",-120.93005,Copper Fire,"The Copper Fire started September 22 2018 near McKenzie Meadows and Hwy 36, 15 miles west of Susanville (Lassen County). This fire was contained on September 28, 2018 and burned 53 acres.",2018-09-22 14:41:00+00:00,,,,,2018-09-22 14:41:00+00:00,2019-01-04 09:03:00+00:00,Sat,6,103.7652778,1864,32730,4558,11805,7.180781044,Rural
32,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:42:00+00:00,,41.08583,"Punkin Center Road and Juniper Road, 6 miles southwest of the Community of Bieber",-121.05722,3-18 Fire,"The 3-18 fire started on July 15, 2018 at Punkin Center Road and Juniper Road, 6 miles southwest of the Community of Bieber in Lassen County. The fire was contained on July 17,2018, and burned 32 acres.",2018-07-15 16:45:00+00:00,,,,,2018-07-15 16:45:00+00:00,2019-01-04 09:42:00+00:00,Sun,0,172.70625,1864,32730,4558,11805,7.180781044,Rural
14,CAL FIRE Lassen-Modoc Unit,2018,Lassen,2019-01-04 09:45:00+00:00,,39.99309,"off Homestead Ranch Road, southeast of Doyle ",-120.02137,3-2 Fire,"The 3-2 fire started on July 14, 2018 off  Homestead Ranch Road, southeast of Doyle (Lassen County). The fire was contained on July 15, 2018 at 14 acres.",2018-07-14 15:00:00+00:00,,,,,2018-07-14 15:00:00+00:00,2019-01-04 09:45:00+00:00,Sat,6,173.78125,1864,32730,4558,11805,7.180781044,Rural
3380,Bureau of Land Management ,2019,Lassen,2019-09-04 16:22:00+00:00,,40.593,"Hagata Canyon, east of Eagle Lake",-120.581,R-1 Fire,,2019-08-28 19:48:14+00:00,,,,,2019-08-28 19:48:14+00:00,2019-09-04 16:22:00+00:00,Wed,3,6.856782407,1864,32730,4558,11805,7.180781044,Rural
2438,Bureau of Land Management,2019,Lassen,2019-08-27 09:01:00+00:00,,39.892222,"Off Highway 395 and Red Rock Road, North of Hallelujah Junction",-120.029722,Long Valley Fire ,"Long Valley Fire off Highway 395 and Red Rock Road, North of Hallelujah Junction in Lassen County.",2019-08-24 17:25:04+00:00,,,,,2019-08-24 17:25:04+00:00,2019-08-27 09:01:00+00:00,Sat,6,2.649953704,1864,32730,4558,11805,7.180781044,Rural
1020,USFS Lassen National Forest,2019,Lassen,2019-08-11 11:35:00+00:00,,40.943799,"Cold Springs Rd and McDonald Peak, 11 miles southeast of Madeline",-120.275298,W1 McDonald Fire,"The W1 Fire started on August 8 2019 near Cold Springs Rd and 
McDonald Peak, 11 miles southeast of Madeline Lassen County.",2019-08-08 18:42:41+00:00,,,,,2019-08-08 18:42:41+00:00,2019-08-11 11:35:00+00:00,Thu,4,2.702997685,1864,32730,4558,11805,7.180781044,Rural
263,Susanville Bureau of Land Management,2019,Lassen,2019-07-06 07:49:00+00:00,,40.679318,"Snowstorm Rd, south of Ravendale",-120.392768,Snowstorm Fire,,2019-07-05 16:37:04+00:00,,,,,2019-07-05 16:37:04+00:00,2019-07-06 07:49:00+00:00,Fri,5,0.633287037,1864,32730,4558,11805,7.180781044,Rural
193,Bureau of Land Management,2019,Lassen,2019-07-16 09:00:00+00:00,,40.072739,"Off Old Highway and Cowboy Joe Road, Northwest of Doyle",-120.158273,Doyle Fire,"Doyle Fire started on July 14, 2019 off Old Highway and Cowboy Joe Road, Northwest of Doyle in Lassen County.",2019-07-14 14:02:31+00:00,,,,,2019-07-14 14:02:31+00:00,2019-07-16 09:00:00+00:00,Sun,0,1.789918981,1864,32730,4558,11805,7.180781044,Rural
210,CAL FIRE Amador El-Dorado Unit,2016,Amador,2016-06-21 18:30:00+00:00,,38.26874,"off Camanche Parkway North & Coal Mine Road, south of Ione",-120.90265,Camanche Fire,"The Camanche Fire off Camanche Parkway North & Coal Mine Road, south of Ione (Amador County) burned in June 2016.",2016-06-17 14:54:00+00:00,,,,,2016-06-17 14:54:00+00:00,2016-06-21 18:30:00+00:00,Fri,5,4.15,1854,40474,606,1570,66.78877888,Rural
45,CAL FIRE Amador-El Dorado Unit,2016,Amador,2016-09-25 17:45:00+00:00,,38.5212,"off Hwy 49 and Bell Road, 4 miles north of Plymouth ",-120.8416,Bell Fire,The Bell Fire burned 45 acres in Amador County off Hwy 40 and Bell Road north of Plymouth in September 2016.,2016-09-23 13:12:00+00:00,,,,,2016-09-23 13:12:00+00:00,2016-09-25 17:45:00+00:00,Fri,5,2.189583333,1854,40474,606,1570,66.78877888,Rural
10,CAL FIRE Amador-El Dorado Unit,2017,Amador,2018-01-09 12:46:00+00:00,,38.34421,"Butte Mountain road, 3 miles east of Jackson",-120.72274,Sandra Fire,"The Sandra Fire started on August 28 2017, Off Butte Mountain, 3 miles east of Jackson (Amador County) and burned 8 acres.",2017-08-28 17:06:00+00:00,,,,,2017-08-28 17:06:00+00:00,2018-01-09 12:46:00+00:00,Mon,1,133.8194444,1854,40474,606,1570,66.78877888,Rural
825,CAL FIRE Amador - El Dorado Unit,2018,Amador,2019-01-04 09:54:00+00:00,,38.42623,"off Irish Ridge Road and Carbondale Road, southeast of Plymouth",-120.95408,Irish Fire,"The Irish Fire started on July 6, 2018 off Irish Ridge Road and Carbondale Road, southeast of Plymouth (Amador County). ",2018-07-06 14:42:00+00:00,,1,,,2018-07-06 14:42:00+00:00,2019-01-04 09:54:00+00:00,Fri,5,181.8,1854,40474,606,1570,66.78877888,Rural
10,CAL FIRE Amador-El Dorado Unit,2019,Amador,2019-09-25 17:00:00+00:00,,38.332083,"Electra Road and Highway 49, east of Jackson",-120.67131,Electra Fire,"The Electra Fire started September 25. 2019 off Electra Road and Highway 49, east of Jackson in Amador County.",2019-09-25 13:13:41+00:00,,,,,2019-09-25 13:13:41+00:00,2019-09-25 17:00:00+00:00,Wed,3,0.157164352,1854,40474,606,1570,66.78877888,Rural
73,CAL FIRE Nevada-Placer-Yuba Unit,2013,Yuba,2013-07-08 17:30:00+00:00,,39.206,"off Highway 20 and McGanney Lane, west of Smartsville",-121.31634,McGanney Fire,"The McGanney Fire burned in July 2013 off Highway 20 and McGanney Lane, west of Smartsville in Yuba County. ",2013-07-08 09:59:00+00:00,,,,,2013-07-08 09:59:00+00:00,2013-07-08 17:30:00+00:00,Mon,1,0.313194444,1850,81575,630,1632,129.484127,Rural
158,CAL FIRE Nevada-Yuba-Placer Unit,2015,Yuba,2015-06-22 11:45:00+00:00,,39.2688,"UC Field Station, Scott Forbes Road",-121.26471,Cook Fire,"The Cook Fire started June 18, 2015 near the UC Field Station, Scott Forbes Road in Yuba County.",2015-06-18 13:07:00+00:00,,,,,2015-06-18 13:07:00+00:00,2015-06-22 11:45:00+00:00,Thu,4,3.943055556,1850,81575,630,1632,129.484127,Rural
30,CAL FIRE Nevada-Yuba-Placer Unit,2015,Yuba,2015-08-05 07:30:00+00:00,,39.33303,Colgate Powerhouse south of Dobbins,-121.18735,Francis Fire,"The Francis Fire started on August 3, 2015 and burned 30 acres near the Colgate Powerhouse south of Dobbins in Yuba County.",2015-08-03 18:07:00+00:00,,,,,2015-08-03 18:07:00+00:00,2015-08-05 07:30:00+00:00,Mon,1,1.557638889,1850,81575,630,1632,129.484127,Rural
400,CAL FIRE Nevada-Yuba-Placer Unit,2016,"Yuba, Yuba",2016-08-18 21:30:00+00:00,,36.16965,"off of Hammonton Smartsville Rd and Doolittle Rd, near Beale AFB ",-121.38775,Beale Fire,"The Beale Fire started on August 18 off of Hammonton Smartsville Rd and Doolittle Rd, near Beale AFB in Yuba County.",2016-08-18 15:35:00+00:00,,,,,2016-08-18 15:35:00+00:00,2016-08-18 21:30:00+00:00,Thu,4,0.246527778,1850,81575,630,1632,129.484127,"Rural, Rural"
9989,CAL FIRE Nevada-Yuba-Placer Unit,2017,Yuba,2018-02-09 09:39:00+00:00,4,39.32198,"Cascade Way and Marysville Rd, north of Collins Lake ",-121.4021,Cascade Fire (Wind Complex),"The Cascade Fire started on October 08, 2017 off Cascade Way and Marysville Rd, north of Collins Lake in Yuba County. This fire is a part of the Wind Complex and 2017 October Fire Siege.",2017-10-08 23:03:00+00:00,10,264,,,2017-10-08 23:03:00+00:00,2018-02-09 09:39:00+00:00,Sun,0,123.4416667,1850,81575,630,1632,129.484127,Rural
39,CAL FIRE Nevada-Yuba-Placer Unit,2017,Yuba,2018-01-09 12:05:00+00:00,,39.06522,"Spenceville Rd & Monarch Trail Dr, Wheatland",-121.3519,Spenceville Fire,"The Spenceville Fire started on July 24, 2017 off Spenceville Rd & Monarch Trail Dr, Wheatland (Yuba County) and burned 39 acres.",2017-07-24 14:56:00+00:00,,5,,,2017-07-24 14:56:00+00:00,2018-01-09 12:05:00+00:00,Mon,1,168.88125,1850,81575,630,1632,129.484127,Rural
26,Wheatland Fire Protection District ,2017,Yuba,2018-01-09 13:25:00+00:00,,39.03168,"Jasper lane and Levee road, 1 mile NE of Wheatland",-121.40947,Jasper Fire,"The Jasper Fire started September 26 2017, off Jasper lane, and Levee road, 1 mile NE of Wheatland (Yuba County).",2017-09-26 15:20:00+00:00,,,,,2017-09-26 15:20:00+00:00,2018-01-09 13:25:00+00:00,Tue,2,104.9201389,1850,81575,630,1632,129.484127,Rural
10,CAL FIRE Nevada-Yuba-Placer Unit,2017,Yuba,2018-01-09 10:22:00+00:00,,39.23205,"off Hwy 20 and Escheman Ln, East of Brown",-121.376,Twenty Fire,"The Twenty Fire started on May 29, 2017 off Hwy 20 and Escheman Ln, East of Brown's Valley (Yuba County) and burned 3.5 acres.",2017-05-29 15:31:00+00:00,,,,,2017-05-29 15:31:00+00:00,2018-01-09 10:22:00+00:00,Mon,1,224.7854167,1850,81575,630,1632,129.484127,Rural
70,City of Marysville,2019,Yuba,2019-06-17 08:34:00+00:00,,39.15641,"Highway 20 & E 22nd Street, in Marysville",-121.56363,Levee Fire,"The Levee Fire started on June 8, 2019 off Highway 20 & E 22nd Street, in Marysville (Yuba County). Lead Agency: City of Marysville. This fire was contained on June 8, 2019.",2019-06-08 13:07:00+00:00,,,,,2019-06-08 13:07:00+00:00,2019-06-17 08:34:00+00:00,Sat,6,8.810416667,1850,81575,630,1632,129.484127,Rural
247,CAL FIRE Nevada-Yuba-Placer Unit,2014,Nevada,2014-09-18 18:45:00+00:00,,39.113682,Off Dog Bar Rd & Taylor Crossing Rd near Alta Sierra,-120.999508,Dog Bar Fire,"The Dog Bar Fire started on September 13, 2014 and burned 247 acres off Dog Bar Rd and Taylor Crossing Rd near Alta Sierra in Nevada County.",2014-09-13 14:07:00+00:00,,,,,2014-09-13 14:07:00+00:00,2014-09-18 18:45:00+00:00,Sat,6,5.193055556,1851,102241,958,2481,106.723382,Rural
84,US Forest Service - Tahoe National Forest,2014,Nevada,2014-08-19 16:45:00+00:00,,39.3918,"off Interstate 80 at Hirschdale, east of Truckee ",-120.0805,Boca Fire,"The Boca Fire started on August 19, 2014 and burned 84 acres off Interstate 80 at Hirschdale, east of Truckee in Nevada County.",2014-08-18 10:00:00+00:00,,,,,2014-08-18 10:00:00+00:00,2014-08-19 16:45:00+00:00,Mon,1,1.28125,1851,102241,958,2481,106.723382,Rural
